fit_scheme,num_demos,layer,cosine_deployed_vs_control,deployed_direction_l2,control_direction_l2,deployed_pc1_l2,control_pc1_l2,deployed_pc1_share_of_direction_norm,control_pc1_share_of_direction_norm,deployed_pc1_explained_variance,control_pc1_explained_variance,deployed_cosine_pc1_with_mean,control_cosine_pc1_with_mean,deployed_pc1_sign,control_pc1_sign,pc1_sign_agrees_between_arms
global,50,26,0.8881024257314477,2.47182668084659,2.7901314483040642,0.26802799936178023,0.2775150370919081,0.108433168651607,0.0994630691183353,0.23432807454899718,0.26398773118014096,0.7332617417533034,0.8974904314491061,1,1,True
global,50,27,0.8984648323061595,2.870802832274558,3.152103647554908,0.3101413588931597,0.3160186425285216,0.10803297091895107,0.1002564248715799,0.23432807454899718,0.26398773118014096,0.7618062403080879,0.9057940442613582,1,1,True
global,50,28,0.8998239928476123,3.053669996351899,3.396906274629297,0.3325356887390728,0.34249408065154197,0.10889706128571204,0.10082529600817974,0.23432807454899718,0.26398773118014096,0.7656451490678723,0.9101772132604175,1,1,True
global,50,29,0.8994856203699908,3.3263700909666256,3.7160503280344384,0.3712960109943627,0.3765831791650836,0.11162197856536946,0.10133963372995351,0.23432807454899718,0.26398773118014096,0.7712275587492661,0.9125564287239405,1,1,True
global,50,30,0.9078663102721677,3.9167776463178066,4.357465814391119,0.436464629260534,0.440794607559891,0.11143462015793973,0.10115847750408215,0.23432807454899718,0.26398773118014096,0.7917279920920016,0.9222000167535158,1,1,True
global,50,31,0.9196155668654455,2.7118021242796875,2.8115108886414353,0.3052059677339411,0.28395944872386203,0.11254728543846478,0.10099887924000733,0.23432807454899718,0.26398773118014096,0.7567774790918987,0.9239713210648715,1,1,True
global,100,0,0.9978849067875801,0.02259302061345579,0.02273921289060966,0.0006422319901735118,0.0009704054096596883,0.028426123321952615,0.04267541776085068,0.2275196606204618,0.1833093297356044,0.13035575039008154,0.18290012223976188,1,1,True
global,100,1,0.9954829645947771,0.02567152129856698,0.026147618286485087,0.0009253734837396496,0.0011927184744641725,0.036046694427544705,0.04561480366571867,0.2275196606204618,0.1833093297356044,0.18333626131646055,0.29661605421478854,1,1,True
global,100,2,0.9914309404766162,0.03620318320496307,0.03646206013924501,0.0012151010172463045,0.0015302307440085428,0.033563375086854995,0.041967753280114796,0.2275196606204618,0.1833093297356044,0.2756185711539322,0.3716265963268131,1,1,True
global,100,3,0.9918503041578041,0.04399306706008709,0.0440188815465027,0.0014735823890631695,0.0017360575043275056,0.03349578666680605,0.03943892809937683,0.2275196606204618,0.1833093297356044,0.28656170395537534,0.33572669969570407,1,1,True
global,100,4,0.9895854657991634,0.055041323757143004,0.05484256765247609,0.001837789246558691,0.002125829768518652,0.03338926321371752,0.03876240408708641,0.2275196606204618,0.1833093297356044,0.3173262605633542,0.37249213664621744,1,1,True
global,100,5,0.9913790845551651,0.063768194140074,0.06365324351510522,0.0020123028199780972,0.0022997856874551977,0.03155652825227963,0.03612990572757612,0.2275196606204618,0.1833093297356044,0.26345215847795134,0.3530543308704294,1,1,True
global,100,6,0.9941809429114005,0.10095683556801913,0.1017422717933329,0.0033107171882738786,0.003914709963009005,0.03279339303422699,0.038476730409174265,0.2275196606204618,0.1833093297356044,0.3204667008110965,0.2794680667178068,1,1,True
global,100,7,0.9942320646669853,0.12575765946800194,0.12584179738759182,0.004254621344683041,0.005137969063777598,0.0338319062447691,0.040828795920267176,0.2275196606204618,0.1833093297356044,0.3264726727147423,0.3268691213642402,1,1,True
global,100,8,0.9874492100869776,0.1870889303941135,0.18815559102021745,0.005225092535674301,0.006355222518375878,0.027928389588135146,0.0337764213325609,0.2275196606204618,0.1833093297356044,0.27748357375077437,0.24866386136844063,1,1,True
global,100,9,0.9810617910865911,0.23215819615364686,0.22933924641019593,0.007319806209391267,0.008197512665097327,0.03152938957428354,0.03574404640030632,0.2275196606204618,0.1833093297356044,0.353241938220424,0.26769463734311244,1,1,True
global,100,10,0.9757711215458512,0.38536293665987303,0.3641744926806433,0.010183917833900179,0.012046365262510537,0.026426822263108954,0.03307855301407503,0.2275196606204618,0.1833093297356044,0.29610932946842733,0.39292703888455055,1,1,True
global,100,11,0.9678471895098383,0.41022716285545147,0.3823981627209009,0.012056407795733172,0.014518356707232456,0.02938958920177939,0.037966596397663394,0.2275196606204618,0.1833093297356044,0.28605234814284375,0.3823041017862858,1,1,True
global,100,12,0.9350672474125785,0.5960480620946612,0.5471021356557894,0.019257306833223378,0.028177400925679424,0.03230831212763013,0.051502999329191626,0.2275196606204618,0.1833093297356044,0.3524024475715012,0.5469395767838306,1,1,True
global,100,13,0.9082164537133074,0.7496302677907135,0.6633282881217517,0.03129422329003362,0.04097243701294275,0.04174621094511426,0.06176796278198586,0.2275196606204618,0.1833093297356044,0.44772714161547555,0.5804575971941366,1,1,True
global,100,14,0.8635717530109562,0.8739122370721667,0.7472002653319302,0.04459689201226795,0.051531736131048174,0.05103131655608707,0.06896643178807776,0.2275196606204618,0.1833093297356044,0.4525801786566996,0.6162257505158961,1,1,True
