fit_scheme,num_demos,layer,cosine_deployed_vs_control,deployed_direction_l2,control_direction_l2,deployed_pc1_l2,control_pc1_l2,deployed_pc1_share_of_direction_norm,control_pc1_share_of_direction_norm,deployed_pc1_explained_variance,control_pc1_explained_variance,deployed_cosine_pc1_with_mean,control_cosine_pc1_with_mean,deployed_pc1_sign,control_pc1_sign,pc1_sign_agrees_between_arms
global,500,15,0.8704763574853663,2.390081890329941,1.9493834033482722,0.004659767031585697,0.011191960101723715,0.0019496265171660859,0.0057412821318270895,0.6580217223177928,0.3775078059367359,0.3935106869843564,0.4146796465501112,1,1,True
global,500,16,0.7987935546014839,2.6244574899716966,1.9601182087655589,0.006884722958344608,0.014200748606005004,0.0026232937605778694,0.007244842960235718,0.6580217223177928,0.3775078059367359,0.5100448408064469,0.3033690714974529,1,1,True
global,500,17,0.6735407981542346,3.5326401221851356,2.137895939802758,0.014955913962601415,0.023631707939202263,0.004233636443372088,0.01105372225992558,0.6580217223177928,0.3775078059367359,0.6678079008136933,0.24415434833368316,1,1,True
global,500,18,0.5207973049450396,9.554803175798058,2.8529009065705133,0.05487465345970061,0.06628816646688873,0.0057431484929690605,0.02323535539359973,0.6580217223177928,0.3775078059367359,0.9108893519747265,0.36931144318577197,1,1,True
global,500,19,0.4945537243977906,13.758518560057624,3.2758099127416545,0.09088195270197677,0.10959041509841078,0.006605504241264485,0.03345444882871431,0.6580217223177928,0.3775078059367359,0.9373280446942324,0.42066424871937147,1,1,True
global,500,20,0.42056697372953417,20.387665045474556,3.941091827240702,0.14374858406485438,0.16123100170624302,0.007050762495078475,0.040910237257558796,0.6580217223177928,0.3775078059367359,0.9445459591106075,0.45640445285613895,1,1,True
global,500,21,0.38690767726883085,26.798292859022386,4.737553513507405,0.1970842518975018,0.2119489975758736,0.0073543584635895175,0.04473806933717548,0.6580217223177928,0.3775078059367359,0.9409005654666016,0.49354929194068925,1,1,True
global,500,22,0.3099144403596138,35.61652247081637,5.660200689455723,0.269635876857974,0.2672709262625186,0.007570527894151078,0.047219337427454176,0.6580217223177928,0.3775078059367359,0.9467154647452493,0.45815553417063803,1,1,True
global,500,23,0.27206002392947676,43.80478921519024,6.89358274840992,0.34216578719190205,0.3367235560591211,0.007811150180657617,0.048845943879732207,0.6580217223177928,0.3775078059367359,0.946633049137068,0.42219002538860795,1,1,True
global,500,24,0.21315751344376488,52.211773455576385,7.938329045591268,0.41193497479906416,0.39988430331569313,0.007889695130726654,0.05037386344394202,0.6580217223177928,0.3775078059367359,0.9502681707324607,0.3637267340338503,1,1,True
global,500,25,0.2494712274540414,59.30780739832405,9.619217002434155,0.4671885307627541,0.47245185434838405,0.007877352936435754,0.049115417006272914,0.6580217223177928,0.3775078059367359,0.9420577844863036,0.4360720666555708,1,1,True
global,500,26,0.28268459554521946,67.08994494446115,10.708182196492013,0.5239002341373862,0.5243065151240562,0.0078089232979857825,0.048963167184045336,0.6580217223177928,0.3775078059367359,0.9406860439250067,0.486607869867894,1,1,True
global,500,27,0.2041329002869917,37.095752801741924,5.292805961381209,0.2768907319086587,0.2620876690114151,0.007464216547605865,0.0495177172418051,0.6580217223177928,0.3775078059367359,0.9354542621539615,0.38707077610425544,1,1,True
perlayer,50,0,0.9874375308739373,0.987596922129618,1.0016921274174908,0.9999996284657053,1.0000000646910303,1.012558470017649,0.9983107956225803,0.2347290230024074,0.22562636008591236,-0.15803304530385448,-0.05890486117248708,-1,-1,True
perlayer,50,1,0.9882128264243838,1.0233045105185856,1.030077015088846,0.999999818180009,1.000000092720803,0.9772260435686282,0.9708012877411415,0.22174777653530353,0.21897873730516304,0.024713670744864292,0.06127455210209823,1,1,True
perlayer,50,2,-0.8447610900026992,1.0920139665977584,0.9822481611244169,0.999999833255108,0.9999997767879544,0.9157390508206351,1.0180724346108385,0.20486984109197617,0.19693331648402365,0.2519917959873279,-0.19557371793268968,1,-1,False
perlayer,50,3,0.9799035374509573,0.9577163647068361,0.9558526692881202,1.000000223223922,0.9999994774965321,1.0441507110824293,1.0461857874407472,0.2242612049565703,0.22131762966510285,-0.2878032709799413,-0.29397024672807004,-1,-1,True
perlayer,50,4,0.9487091381143492,1.1094805364116624,1.1318896114404853,1.0000002978737303,0.9999995210188376,0.9013229750816373,0.8834779566058572,0.19123530326318594,0.17534653488274946,0.115510051972053,0.15814603090412066,1,1,True
perlayer,50,5,0.9282974297313222,1.0851880388200508,1.0551404135699174,1.000000022038037,1.0000000495966235,0.921499303591071,0.9477412074600249,0.14734847196397008,0.14378934719850062,-0.11248671764556734,-0.16411896424539887,-1,-1,True
